95.487,96.75,136.76,110.61,48.46,135.7,126.33,130.38,59.868,124.46,88.976,98.277,136.42,101.87,55.303,133.61,128.37,64.782,124.56,80.306,94.382,90.649,130.34,57.108,132.36,121.35,54.895,128.39,89.601,74.165,90.031,130.71,144.69,85.881,52.791,136.64,127.79,131.92,59.909,133.21,79.511,120.9,60.54,126.37,90.246,70.206,86.021,145.76,80.615,58.405,133.95,130.02,133.6,51.916,132.8
114.38,121.61,100.79,134.28,60.282,87.769,90.985,86.116,89.078,78.644,117.59,125.34,95.212,117.93,55.525,98.353,84.141,79.398,93.051,121.76,121.23,121.84,73.484,88.104,75.059,74.422,104.38,61.856,110.47,133.65,125.97,84.861,98.714,129.57,65.178,81.434,71.917,81.445,101.39,71.455,110.65,76.42,110.39,69.178,126.89,120.57,122.54,100.34,122.25,64.9,103.12,93.861,86.384,70.536,95.739
83.25,97.967,112.04,89.506,29.759,117.2,105.93,105.57,41.646,109.48,67.507,91.522,118.35,105.49,43.847,113.46,108.14,44.38,111.87,71.613,84.02,83.581,107.35,40.305,109.3,106.66,51.809,106.36,74.213,72.205,84.895,122.6,120.68,82.231,37.694,128.21,116.34,112.61,40.987,113.93,71.256,108.43,50.608,107.91,75.102,68.063,78.503,123.71,78.718,39.138,125.42,121.55,123.96,43.969,124.81
150.46,148.84,104.28,145.52,120.01,94.662,92.428,98.173,145.63,101.61,167.43,159.21,104.33,153.46,125,106.12,112.1,147.16,92.46,160.19,153.04,155.74,96.252,125.46,104.5,99.329,142.49,103.18,136.8,153.84,147.03,110.6,123.73,166.13,111.84,117.07,108.79,111.5,122.79,109.53,135.78,105.78,142.19,98.198,135.87,147.68,153.97,120.59,151.34,102.19,118.51,104.04,108.55,109.52,115.69
136.63,135.04,93.762,129.69,82.697,89.976,79.545,90.607,110.19,90.097,146.41,137.87,101.5,135.51,81.946,86.985,92.238,110.59,78.516,131.74,136.56,141.9,96.524,102.63,91.236,86.826,119.57,88.84,129.95,131.76,142.33,97.147,100.29,139.98,84.549,104.26,89.773,98.279,119.41,97.95,114.59,86.971,123.34,89.175,130.63,139.19,134.76,109.46,140.86,81.189,107.52,96.021,100.74,92.48,95.438
109.45,116.62,121.81,119.59,50.088,127.54,110.22,111.23,71.723,113.12,121.86,109.88,134.7,117.26,54.12,122.4,122.6,72.546,118.27,112.94,118.3,110.31,115.71,63.152,113.97,103.16,79.915,103.14,98.596,119.83,120.47,106.68,117.35,126.73,59.482,121.33,108.22,102.94,89.462,96.643,97.718,96.281,100.16,91.854,110.5,122.63,127.5,122.62,121.04,51.432,129.45,111.93,116.19,64.263,115.09
99.479,107.02,144.77,117.7,60.963,148.05,134.62,142.36,70.187,128.34,110.65,118.43,149.91,121.58,60.251,145.43,137.73,78.56,138.13,107.42,106.19,115.26,146.84,71.655,141.63,130.6,74.636,127.45,98.326,106.89,109.19,138.16,153.66,104.38,58.388,145.48,131.39,147.28,73.849,148.77,96.034,138.21,74.939,136,100.88,94.177,104.26,155,111.01,67.729,151.91,141.39,155.34,71.366,140.7
114.49,114.82,100.46,122.91,54.092,96.676,85.499,92.796,68.88,83.843,111.24,117.97,95.959,118.67,49.128,103.88,91.719,75.936,89.347,105.44,102.28,117.83,80.675,68.654,71.166,76.965,96.615,70.605,98.649,109.94,112.02,87.524,93.828,122.12,53.438,93.759,85.555,83.183,77.053,83.518,93.693,72.151,99.45,78.022,108.9,110.9,112.15,105.43,121.87,56.724,105.12,94.231,103.52,64.542,95.982
89.821,102.61,127.93,108.49,40.05,120.83,114.51,113.83,51.725,114.34,102.62,112.25,121.8,104.89,45.762,130.64,118.2,57.42,118.04,91.349,110.14,107.66,102.19,57.359,112.02,105.24,71.351,104.03,94.77,105.82,123.4,106.89,119.94,116.67,49.033,122.91,103.34,105.52,73.71,110.39,101.67,92.861,88.136,95.391,106.92,104.64,112.86,125.56,118.03,52.09,133.61,116.03,117.12,56.333,118.4
140.81,141.12,113.94,142.72,76.618,102.78,88.597,101.38,110.09,93.814,138.12,140.83,111.65,151.29,92.935,109.44,106.79,116.24,100.33,154.08,151.12,151.72,97.259,115.21,97.44,99.728,137.54,83.984,134.1,152.38,149.89,90.341,105.52,147.03,100.92,106.6,89.046,98.694,132.06,96.283,133.66,96.702,146.27,91.494,146.99,148.87,146.78,115.83,149.7,97.624,106.97,99.271,104.35,104.49,95.427
89.774,101.9,144.91,108.55,56.494,149.94,132.78,139.87,76.098,144.9,108.58,116.33,153.64,114.73,56.994,150.43,149.82,75.138,147.05,123.09,132.26,111.37,138.68,72.031,140.86,131.1,80.677,135.02,105.55,124.2,118.92,135.24,144.52,133.87,66.221,152.27,135.83,136.9,97.016,129.96,110.6,130.76,106.53,119.33,116.22,119.34,125.09,148.69,131.15,63.482,151.95,127.36,139.07,63.254,143.38
124.31,128.14,105.16,133.16,63.854,100.72,86.872,100.41,96.042,90.454,127.34,137.83,108.06,136.8,75.305,107.45,96.769,95.553,104.78,135.05,129.64,138.64,109.65,91.538,95.79,106.19,102.66,85.683,111.8,124.71,127.84,99.888,116.9,139.94,63.543,117.97,96.692,100.78,95.135,108.74,114.6,94.247,117.06,96.543,117.51,133.32,127.1,128.16,143.89,76.378,119.01,105.95,119.01,75.446,116.87
115.97,129.92,126.05,131.25,54.001,140.73,113.37,125.2,90.491,127.66,142.59,140.12,149.48,137.83,65.65,147.28,137.65,90.535,125.42,128.97,135.09,129,138.61,79.93,124.13,121.63,89.169,125.61,121.7,132.46,140.34,127.9,139.23,146.89,75.716,141.96,119.36,128.77,111.82,112.91,122.3,115.96,118.88,106.24,127.86,142.42,127.54,143.33,141.71,69.329,138.36,113.24,125.45,74.628,133.21
127.43,135.17,75.495,123.27,76.698,63.544,71.073,74.806,107.97,61.255,129.85,130.47,74.595,118.13,78.145,71.716,72.663,101.73,62.892,128.32,125.66,134.6,66.576,83.731,66.113,67.765,107.53,61.09,106,123.29,123.18,80.683,86.598,125.65,65.234,85.927,77.403,72.436,97.47,68.831,114.15,73.774,100.85,70.035,121.44,117.83,127.19,97.835,130.68,56.74,95.305,88.189,91.725,80.787,87.36
119.96,128.61,91.874,128.68,64.308,107.48,81.652,95.238,97.679,95.681,132.87,124.79,104.27,137.66,75.804,94.712,90.436,101.44,91.661,125.42,125.34,132.42,91.009,86.286,93.755,85.298,107.15,82.331,107.42,122.37,125.55,95.197,101.15,134.96,75.422,109.77,89.447,95.111,109.98,87.876,108.19,87.294,121.09,83.534,116.11,125.11,125.71,118.85,131.1,61.553,114.22,101.02,103.36,72.465,107
116.16,130.97,118.82,132.3,63.62,129.25,113.8,106.79,83.982,117.45,127.49,124.67,135.01,132.17,53.332,134.8,121.91,71.264,116.07,107.85,117.19,112.28,130.79,68.889,117.83,114.49,76.776,121.19,106.05,107.31,119.11,133.14,144.24,120.28,59.111,140.42,133.79,129.28,83.352,127.64,96.904,111.83,86.904,112.37,108.03,103.31,110.85,153.92,117.7,53.119,140.17,127.95,139.64,52.053,139.73
128.28,126.84,105.83,135.99,75.826,95.053,85.482,83.073,106.81,82.662,144.67,129.92,99.504,141.41,86.229,93.348,90.051,101.95,82.944,132.64,132.78,137.01,86.232,92.517,84.988,79.082,115.71,84.289,112.85,128.01,127.49,98.749,105.23,130.18,72.532,104.88,91.497,91.444,102.88,98.682,105.12,83.246,120.12,84.139,116.13,124.78,123.48,117.78,136.04,65.845,114.67,101.89,106.91,75.31,109.14
98.428,108.74,118.6,107.42,47.193,126.95,105.59,103.9,70.452,113.75,110.37,110.24,128.54,129.95,59.949,121.9,116.07,65.45,109.3,89.175,99.999,103.73,120.62,58.072,123.56,106.59,61.128,104.62,87.396,93.847,103.26,125.46,124.83,103.65,50.616,130.62,113.78,125.27,58.995,124.95,81.064,119.97,73.5,108.75,89.66,92.052,103.8,142.1,108.24,48.874,131.99,122.67,129.42,52.31,129.36
140.76,137.65,142.52,146.44,67.806,148.39,113.08,137.08,96.2,132.74,146.59,144.92,144.36,159.59,83.329,145.86,140.5,102.61,133.33,157,149.3,155.69,133.99,110.42,122.74,126.04,126.97,121.47,136.62,145.48,159.35,132.02,138.55,162.52,90.139,139.31,118.57,129.47,125.38,127.18,135.49,119.44,145.02,114.03,138.79,160.64,145.73,146.43,158.04,84.658,141.43,124.66,134.61,91.68,129.93
68.911,93.057,108.43,89.296,28.444,111.28,104.27,94.14,41.019,93.058,73.292,70.374,108.48,98.863,29.679,101.74,94.051,44.976,92.878,79.915,83.502,79.911,87.824,34.654,93.775,78.424,58.694,87.779,78.734,78.464,85.331,92.083,93.653,89.893,33.702,105.07,96.825,88.334,54.284,87.144,64.393,86.654,70.411,78.984,78.982,85.411,85.813,111.35,91.672,31.623,111.96,101,107.92,36.92,106.01
128.54,123.52,109.49,129.42,65.895,103.53,87.627,95.2,98.852,93.601,128.7,128.76,113.75,136.85,74.095,114.65,103.86,96.219,105.23,132.93,120.46,135.43,94.767,90.145,89.651,97.295,104.46,90.884,118.58,130.31,126.09,102.71,117.23,133.81,72.447,108.26,97.063,98.144,111.78,103.88,115.61,88.005,133.02,88.847,133.62,131.63,123.35,115.88,138.84,68.632,113.41,106.7,109.86,84.87,105.65
159.07,146.8,114.75,156.49,109.92,108.97,100.51,108.18,132.34,99.69,164,157.05,115.63,154.98,98.467,109.43,107.47,131.93,105.19,166.44,174.02,157.83,104.09,143.29,90.455,100.52,159.47,92.19,152.13,170.38,163.67,97.729,114.71,152.72,123.76,101.26,91.504,120.6,162.29,102.64,167.72,110.63,163.8,111.62,156.96,159.79,164.67,114.89,155.96,123.97,120.52,98.119,111.19,133.98,104.42
138.39,131.26,123.89,149.3,74.869,121.7,101.44,115.66,104.11,107.08,146.89,139.29,125.38,151.96,84.966,113.37,111.39,106.59,107.18,147.18,144.89,157,109.06,113.9,105.96,94.064,133.12,97.976,132.5,150.34,149.12,106.42,110.17,148.86,92.66,108.36,98.97,110.37,141.01,102.64,141.99,98.854,151.17,92.572,140.13,160.64,146.1,114.98,152,97.649,114.43,101.13,106.94,108.8,111.01
134.85,135.56,89.763,128.28,75.93,81.752,79.909,77.589,97.861,79.682,127.71,128.75,92.024,130.82,75.197,96.85,85.435,106.15,82.889,120.26,121.35,132.83,88.148,85.741,94.63,75.586,104.83,80.458,117.37,127.34,113.73,103.53,112.98,130.02,70.049,108.58,96.174,97.138,89.293,96.641,104.47,94.116,97.647,83.349,116.18,115.64,127.14,119.39,132.12,58.467,112.52,103.1,106.22,63.462,111.62
126.7,131.08,98.554,129.16,61.206,106.89,91.143,92.319,100.87,90.507,136.63,134.99,100.4,132.01,59.551,104.37,99.581,91.456,95.39,137.71,139.11,132.61,87.548,110.86,81.055,84.848,126.92,75.498,130.45,137.32,136.9,86.503,102.75,146.85,85.422,90.553,85.145,91.734,118.59,85.809,128.13,88.248,133.52,76.036,130.08,134.78,143.71,103.06,144.09,84.02,108.96,90.938,96.957,88.407,100.12
138.38,148.21,120.7,149.14,74.466,128.63,107.26,114.95,103.18,117.48,140.2,148.62,128.08,149.05,66.069,127.22,119.47,108.32,114.4,160.78,153.38,152.86,105.16,114.76,102.13,99.495,128.02,98.714,141.27,152.59,152.75,110.98,126.06,155.65,85.972,119.93,101.95,110.33,123.3,105.99,134.22,107.48,137.96,97.626,145.18,161.98,155.75,128.2,161.53,95.628,129.98,101.36,120.34,95.619,112.39
98.594,108.77,111.14,117.09,51.76,122.9,105.17,113.49,66.855,114.6,116.04,111.26,126.18,127.9,60.956,119.15,122.11,61.177,112.03,88.648,94.514,103.07,112.26,55.831,126.49,102.17,61.248,108.96,91.107,88.05,100.73,126.54,136.55,111.06,50.32,121.69,117.61,128.81,56.347,125.04,83.087,111.46,73.027,102.69,87.404,92.878,98.673,134.08,100.28,48.203,139.98,113.43,128.52,46.12,138.86
89.195,100.87,151.94,111.63,62.162,144.12,131.09,151.69,62.879,147.13,96.889,107.7,156.25,108.4,61.484,153.7,153.94,64.787,149.43,84.837,112.34,86.203,153.11,56.051,155.78,141.12,70.555,151.15,97.298,92.893,106.71,143.02,153.39,105.1,62.59,150.25,138.09,152.5,75.101,145.5,100.66,140.29,76.807,143.26,101.52,91.864,105.31,158.83,108.33,70.653,156.65,131.54,158.27,65.749,164.64
87.44,100.31,107.55,107.3,47.24,109.79,110.53,107.65,61.696,102.23,92.753,95.668,109.97,98.81,46.356,112.99,96.857,65.104,101.79,93.658,102.68,99.075,105.26,63.05,112.61,91.661,64.844,106.09,70.449,87.158,83.728,109.72,122.81,103.56,49.969,110.88,106.76,108.92,59.982,106.11,78.348,98.866,69.333,95.608,80.637,66.273,86.713,120.24,84.137,48.202,140.04,118.63,121.64,50.14,132.18
60.776,84.091,118.71,67.117,32.608,117.33,111.95,111.04,33.506,113.22,61.869,75.244,118.67,77.23,36.547,116.54,116.15,36.344,120.56,73.475,73.898,80.303,107.69,31.221,105.09,82.703,58.92,87.596,77.618,73.828,90.81,104.62,103.99,92.771,34.985,109.16,104.15,96.045,55.727,92.355,65.127,89.594,66.194,82.154,78.825,77.639,90.878,125.62,88.956,31.766,122.97,106.75,122.68,37.391,121.2
94.765,105.97,135.08,108.13,41.71,134.89,112.82,121.63,50.143,130.01,88.599,105.88,131.04,107.64,52.939,131.6,122.55,65.908,123.67,111.97,103.2,115.07,116.68,58.399,113.38,98.793,75.252,94.463,93.905,98.158,113.89,108.31,127.08,114.2,48.289,129.9,109.2,116.94,73.043,116.91,94.237,107.61,100.36,109.08,109.28,113.41,118.51,139.57,138.72,65.824,133.2,119.19,129.58,61.131,122.73
135.74,133.57,119.35,144.85,72.448,118.62,104.09,105.3,98.732,104.74,142.13,138.71,121.21,147.92,78.476,124.21,107.82,107.89,101.79,127.92,135.76,136.14,113.15,76.472,110.64,111.71,102.75,100.63,120.27,130.22,129.8,112.74,131.25,137.61,69.356,129.26,110.6,126.08,87.831,119.04,104.97,110.65,97.026,113.25,113.42,129.82,120.43,138.38,119.12,60.865,143.62,121.2,131.28,68.151,132.09
137.75,135.82,95.806,133.33,71.635,97.543,86.192,83.286,106.94,77.288,136.69,136.54,93.098,136.09,81.37,83.029,88.896,117.07,86.384,153.52,141.98,147.18,85.861,117.53,79.78,84.202,121.55,71.932,131.35,142.25,129.75,84.787,89.513,137.84,100.49,85.919,80.938,86.632,129.34,79.693,132.45,81.102,142.14,75.42,135.89,144.05,134.6,93.451,136.53,104.35,94.955,84.631,95.36,101.37,89.797
135.44,137.82,86.576,131.25,96.202,83.912,77.709,83.323,113.04,79.176,142.07,137.35,86.732,134.26,84.496,86.667,87.643,126.52,70.983,142.61,140.82,145.14,86.783,109.31,77.65,82.255,129.79,73.991,127.16,137.69,136.38,98.829,104.31,140.48,78.479,101.11,87.991,93.203,110.23,93.886,125.89,77.131,117.53,85.132,126.88,127.54,133.87,107.7,139.52,70.949,105.1,97.678,105.1,79.522,95.054
131.53,130.62,72.264,111.52,77.237,75.424,65.785,65.915,102.69,65.395,123.2,124.58,77.033,119.81,87.288,74.034,74.013,110.09,71.151,127.95,132.38,127.78,69.046,92.812,65.12,68.9,108.69,65.266,113.35,124.65,125.07,86.947,81.966,120.06,71.261,84.575,79.468,73.154,105.85,69.796,108.75,67.043,107.75,65.667,115.53,125.87,118.76,87.725,124.13,64.268,79.887,81.885,83.366,79.202,80.31
123.63,126.75,64.882,115.17,86.689,75.037,72.184,71.713,117.84,68.242,135.65,131.33,80.201,119.38,82.932,68.76,68.373,116.35,68.272,129.55,135.08,126.08,68.08,121.76,59.919,62.678,122.81,58.772,120.45,121.03,119.02,64.466,73.723,117.57,104.68,66.915,66.699,73.54,132.33,63.997,132.55,70.692,126.7,70.37,128.88,125.34,128.76,73.633,122.62,96.222,78.002,79.269,80.821,113.57,76.144
140.38,133.91,84.572,130.36,93.754,85.505,79.078,80.327,118.29,71.364,136.31,130.04,91.276,131.87,87.348,75.274,84.816,114.09,81.436,129.64,137.26,133.23,83.331,92.828,85.319,80.657,108.88,77.982,116.84,131.4,124.25,106.76,107.22,139.86,75.827,110.28,94.559,100.89,97.34,88.792,110.64,92.269,116.67,79.827,124.64,133.33,140.14,104.64,130.24,76.078,109.87,91.893,98.974,77.091,106.18
53.492,74.159,116.98,69.649,29.394,116.6,103.8,110.35,30.355,115.91,46.723,60.72,110.27,59.006,29.149,113.64,108.04,32.522,117.67,62.7,71.119,57.568,109.21,23.972,105.78,95.765,35.494,91.744,61.327,59.099,82.557,98.726,111.52,86.237,31.948,117.87,104.8,104.06,38.993,101.97,65.627,98.707,45.534,102.44,69.174,56.081,76.49,115.81,65.774,32.623,124.75,118.68,116.3,38.522,121.77
129.76,123.18,135.99,148.76,86.295,125.83,115.7,118.57,99.364,111.44,135.02,135.7,134.49,147.52,76.581,127.14,115.08,97.327,124.88,148.14,146.98,151.49,117,109.42,102.64,106.49,130.29,101.75,141.68,149.86,144.42,119.01,125.93,159.44,87.959,126.51,96.281,114.92,130.86,115.47,137.65,111.27,132.82,110.7,147.96,154.57,148.22,138.1,160.9,86.789,137.86,117.34,120.16,99.975,121.04
117.1,119.18,72.634,112.72,100.2,61.522,60.958,69.001,115.49,65.156,121.77,123.88,71.654,118.21,84.031,72.721,73.289,111.5,73.694,125.01,130.32,118.3,62.962,116.99,60.329,60.792,120.57,59.05,119.55,123.01,121.22,67.036,73.354,109.83,94.085,67.689,60.47,65.654,117.51,68.994,125.34,67.108,126.45,67.575,127.03,127.63,122.29,74.91,117.83,104.32,74.059,73.268,70.982,111.77,71.065
133.42,134.1,89.96,129.62,85.604,91.6,86.896,83.053,106.63,80.428,133.72,134.12,98.477,137.17,83.475,100.58,91.776,110.35,87.787,137.36,130.69,130.34,77.748,101.62,78.402,80.767,123.61,77.046,128.25,135.71,128.74,85.669,94.695,137.23,91.718,91.899,78.052,91.447,120.66,78.837,113.6,79.811,133.79,74.198,126.24,140.16,128.75,94.99,134.11,82.43,97.787,84.159,92.009,93.782,91.994
86.105,105.23,123.26,106.14,47.131,109.37,100.62,93.305,58.345,98.975,93.973,89.579,107.68,107.32,50.206,108.09,88.515,60.923,105.36,81.171,87.469,94.776,96.335,46.965,96.528,95.013,65.2,95.033,76.394,79.005,97.218,101.85,114.47,97.295,43.554,111.98,105.89,108.78,62.929,112.24,72.379,97.984,67.707,102.64,79.422,78.269,91.74,122.24,102.74,50.6,125.75,119.3,117.94,51.835,123.84
114.38,123.73,122.92,123.83,56.029,120.36,104.63,111.2,85.381,116.87,122.23,124.02,127.65,124.13,52.085,132,115.85,82.808,118.82,101.96,109.16,120.58,136.01,66.616,125.51,119.4,77.047,116.45,89.152,92.341,101.72,125.23,146.54,111.44,48.588,141.96,121.6,141.04,61.498,142.58,93.846,124.92,91.657,128.89,106.38,100.79,107.76,148.89,112.12,59.077,150.19,136.35,139.2,60.694,141.44
137.65,144.31,97.52,137.12,75.101,99.652,89.131,93.838,107.16,92.208,140.92,139.35,105.36,139.12,79.597,99.496,100.44,114.89,89.441,148.88,140.69,154.82,86.536,117.35,77.864,81.243,126.25,81.834,135.36,145.5,138.6,90.922,95.25,144.38,95.639,95.216,95.437,91.975,132.43,84.082,121.03,84.506,132.56,78.765,132.92,148.8,135,112.4,149.35,84.209,100.96,92.728,105.07,88.496,98.78
127.79,126.65,75.06,117.05,98.839,67.174,72.314,73.602,111.93,73.715,128.38,121.86,80.101,117.31,89.341,70.511,66.637,104.95,74.363,123.27,120.52,125.21,67.364,106.88,64.637,65.939,122.76,66.959,113.52,132.44,121.78,78.183,79.76,118.5,108.41,72.61,75.072,74.871,121.77,73.19,123.92,82.605,131.19,75.169,132.04,126.85,135.13,77.168,119.82,103.62,79.643,75.135,70.116,112.38,73.28
124.51,125.83,67.585,118.43,70.691,78.981,72.552,67.126,99.574,73.409,125.12,121.81,91.045,123.29,67.652,76.263,87.447,90.32,74.449,124.56,121.3,128.46,70.813,89.61,75.213,64.968,114.32,66.67,115.93,127.45,120.09,81.304,85.49,129.63,83.083,76.795,74.189,76.406,113.71,70.786,110.61,69.158,122.1,60.176,115.29,127.61,132.43,82.417,125.6,76.663,76.384,75.228,80.071,86.553,77.978
100.41,112.78,132.97,111.4,54.44,144.23,127.54,136.88,70.983,129.6,107.26,110.34,144.77,126.07,67.418,136.27,141.89,73.519,140.73,113.11,125.62,121.59,129.77,68.644,138.51,119.87,96.786,120.43,115.24,117.46,122.51,128.06,145.54,133.69,64.701,136.23,125.74,126.98,95.522,124.22,100.87,120.6,108.2,105.2,117.72,120.82,134.74,145.93,134.18,69.367,138.49,127.96,130.38,74.272,133.91
99.86,111.18,140.46,118.27,59.882,145.43,124.8,143.46,72.723,135.68,103.8,112.36,147.73,112.76,74.302,153.9,136.34,69.659,140.7,85.085,97.531,92.1,154.96,72.027,139.98,142.93,68.787,132.52,101.21,93.906,99.066,131.8,147.03,100.67,65.631,147.24,134.47,160.01,74.659,150.18,98.917,133.02,84.532,144.73,95.391,93.126,99.767,154.89,100.88,67.413,157.26,142.3,142.54,72.704,146.44
65.399,91.898,133.55,74.877,36.891,130.88,123.02,124.23,47.481,136.79,69.18,90.667,142.99,88.832,54.242,134.28,145.36,50.863,134.66,64.847,79.055,63.519,145.58,41.059,141.87,132.1,41.27,134.37,84.938,52.865,84.728,132.6,137.13,65.592,60.934,147.77,126.63,148.21,56.924,149.5,87.228,146.69,55.605,138.52,85.45,63.018,80.242,145.31,68.035,62.069,136.54,134.91,148.32,55.729,144.96
125.12,135.08,88.887,124.31,62.948,90.088,89.694,67.931,93.775,75.953,136.16,119.55,87.549,124.81,63.906,92.604,82.907,86.97,82.692,121.1,122.2,117.08,79.127,71.394,94.872,72.439,90.99,82.288,104.03,108.31,120.61,103.64,107.85,122.89,54.903,99.51,101.47,86.416,87.224,81.198,90.79,86.044,100.57,67.416,110.14,110.7,122.65,110.58,125.78,52.069,115.41,97.309,95.47,60.976,96.793
106.96,117.78,140.57,124.87,60.352,140.72,122.75,123.89,66.415,136,112.97,124.22,142.23,136,63.248,142.65,133.39,86.822,126.41,111.89,113.62,117.26,135.44,69.635,132.73,127.27,87.742,123.08,107.33,109.87,112.95,133.31,156.43,127.38,60.361,148.29,130.35,136.11,76.336,138.68,95.109,122.89,88.841,129.27,99.513,99.818,104.64,152.83,113.34,64.536,152.97,136.66,145.57,58.062,144.55
152.95,156.63,110.93,154.11,115.5,101.99,90.364,97.193,136.34,92.631,165.49,153.56,111.2,156.49,111.33,110.99,111.36,137.58,103.8,159.63,154.01,156.57,97.619,130.75,97.313,99.69,153.93,87.69,138.68,162.15,152.57,100.9,112.36,155.73,111.18,105.93,98.793,108.68,147.78,97.187,146.24,104.38,157.13,85.484,142.2,153.56,158.18,114.56,156.97,103.51,113.85,102.84,108.66,111.31,114.79
69.966,88.781,115.75,77.018,27.845,116.25,108.05,108.97,38.222,113.12,69.307,73.534,117.35,78.814,32.844,118.05,118.01,34.67,113.19,65.892,83.704,66.39,113.33,26.495,117.38,102.67,31.519,105.13,64.384,55.776,74.364,116.64,126.48,66.415,38.201,129.06,112.6,118.31,36.517,117.02,63.589,113.77,40.938,108.69,71.659,58.839,78.884,129.22,75.671,48.353,127.89,121.44,128.34,37.961,133.24
95.04,105.11,133.28,111.35,55.408,138.48,110.16,133.04,67.431,125.19,106.22,106.59,149.66,113.55,49.19,141.2,138.19,71.334,131.77,103.27,115.65,117.94,117.48,69.156,121.2,115.17,86.142,116.02,104.43,120.22,120.64,119.71,135.18,132.32,60.389,132.07,115.68,115.57,91.936,111.13,107.17,109.27,102.34,106.14,107.92,112.43,125.25,134.04,131.83,68.459,135.2,114.75,122.79,70.789,129.2
